country,year,disaster_type,exports_goods_services_gdp_pct,gdp_current_usd,gdp_growth_pct,gdp_per_capita_current_usd,imports_goods_services_gdp_pct,inflation_consumer_prices_pct,trade_gdp_pct,current_account_balance_gdp_pct,external_debt_stocks_gni_pct,fdi_net_inflows_gdp_pct,Gini index,life_expectancy_birth_female_yrs,life_expectancy_birth_male_yrs,life_expectancy_birth_total_yrs,population_growth_annual_pct,poverty_headcount_ratio_3ppp_pct,unemployment_total_pct_labor_force_social,urban_population_pct_total,total_exports_usd,total_exports_tonnes,total_imports_usd,total_imports_tonnes,total_production_tonnes,avg_yield_kg_ha,total_livestock_head,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude,employment_to_pop_ratio_female,employment_to_pop_ratio_male,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_female,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_male,employment_to_pop_ratio_1524_total,Unemployment with advanced education (% of total labor force with advanced education),unemployment_advanced_education_female,unemployment_advanced_education_male,unemployment_basic_education,unemployment_basic_education_female,unemployment_basic_education_male,unemployment_female,unemployment_male,"Unemployment, total (% of total labor force) (modeled ILO estimate)",unemployment_youth_female,unemployment_youth_male,unemployment_youth_total,rural_population,total_population,population_female,population_male,urban_population,urbanization_pct,exports_goods_services_gdp_pct_imputed,gdp_current_usd_imputed,gdp_growth_pct_imputed,gdp_per_capita_current_usd_imputed,imports_goods_services_gdp_pct_imputed,inflation_consumer_prices_pct_imputed,trade_gdp_pct_imputed,current_account_balance_gdp_pct_imputed,external_debt_stocks_gni_pct_imputed,fdi_net_inflows_gdp_pct_imputed,Gini index_imputed,life_expectancy_birth_female_yrs_imputed,life_expectancy_birth_male_yrs_imputed,life_expectancy_birth_total_yrs_imputed,population_growth_annual_pct_imputed,poverty_headcount_ratio_3ppp_pct_imputed,unemployment_total_pct_labor_force_social_imputed,urban_population_pct_total_imputed,total_exports_usd_imputed,total_exports_tonnes_imputed,total_imports_usd_imputed,total_imports_tonnes_imputed,total_production_tonnes_imputed,avg_yield_kg_ha_imputed,total_livestock_head_imputed,num_disasters_imputed,total_deaths_imputed,total_affected_imputed,total_homeless_imputed,total_damage_adjusted_usd_imputed,avg_magnitude_imputed,employment_to_pop_ratio_female_imputed,employment_to_pop_ratio_male_imputed,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_female_imputed,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_male_imputed,employment_to_pop_ratio_1524_total_imputed,Unemployment with advanced education (% of total labor force with advanced education)_imputed,unemployment_advanced_education_female_imputed,unemployment_advanced_education_male_imputed,unemployment_basic_education_imputed,unemployment_basic_education_female_imputed,unemployment_basic_education_male_imputed,unemployment_female_imputed,unemployment_male_imputed,"Unemployment, total (% of total labor force) (modeled ILO estimate)_imputed",unemployment_youth_female_imputed,unemployment_youth_male_imputed,unemployment_youth_total_imputed,rural_population_imputed,total_population_imputed,population_female_imputed,population_male_imputed,urban_population_imputed,urbanization_pct_imputed,trade_dependency_index,resilience_score,gdp_growth_pct_lag1,gdp_growth_pct_lag2,trade_gdp_pct_lag1,trade_gdp_pct_lag2,inflation_consumer_prices_pct_lag1,inflation_consumer_prices_pct_lag2,poverty_headcount_ratio_3ppp_pct_lag1,poverty_headcount_ratio_3ppp_pct_lag2,exports_imports_ratio,gdp_per_capita_growth,trade_balance_gdp_pct
Afghanistan,2006,Flood,10.4208171386207,6971758282.29351,5.35740324748592,274.218553561575,36.2890774127896,6.78459655001655,46.7098945514103,0.0,13.7928583731895,3.41377297323201,34.67281659388646,60.123,56.974,58.553,4.09270201656348,8.118995633187772,7.914,22.907,44.0,0.011,76.0,0.019,10392699.2,5557.9944444444445,21683880.0,7.0,282.0,24775.0,8015.0,0.0,21976.5,12.958,73.427,10.862,35.109,55.606,69.011,33.684,7.86,9.956,7.578,7.38,14.091,6.141,10.456,7.441,7.914,13.91,9.464,10.197,19961972.0,25424094.0,12618615.0,12805479.0,5931478.0,23.33014501913028,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.04317319427322467,5.35740324748592,5.35740324748592,46.7098945514103,46.7098945514103,6.78459655001655,6.78459655001655,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2006,Mass movement (wet),10.4208171386207,6971758282.29351,5.35740324748592,274.218553561575,36.2890774127896,6.78459655001655,46.7098945514103,0.0,13.7928583731895,3.41377297323201,34.67281659388646,60.123,56.974,58.553,4.09270201656348,8.118995633187772,7.914,22.907,44.0,0.011,76.0,0.019,10392699.2,5557.9944444444445,21683880.0,2.0,28.0,300000.0,0.0,0.0,39061.0,12.958,73.427,10.862,35.109,55.606,69.011,33.684,7.86,9.956,7.578,7.38,14.091,6.141,10.456,7.441,7.914,13.91,9.464,10.197,19961972.0,25424094.0,12618615.0,12805479.0,5931478.0,23.33014501913028,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.04317319427322467,5.35740324748592,5.35740324748592,46.7098945514103,46.7098945514103,6.78459655001655,6.78459655001655,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2006,Storm,10.4208171386207,6971758282.29351,5.35740324748592,274.218553561575,36.2890774127896,6.78459655001655,46.7098945514103,0.0,13.7928583731895,3.41377297323201,34.67281659388646,60.123,56.974,58.553,4.09270201656348,8.118995633187772,7.914,22.907,44.0,0.011,76.0,0.019,10392699.2,5557.9944444444445,21683880.0,2.0,71.0,0.0,0.0,0.0,56145.5,12.958,73.427,10.862,35.109,55.606,69.011,33.684,7.86,9.956,7.578,7.38,14.091,6.141,10.456,7.441,7.914,13.91,9.464,10.197,19961972.0,25424094.0,12618615.0,12805479.0,5931478.0,23.33014501913028,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.04317319427322467,5.35740324748592,5.35740324748592,46.7098945514103,46.7098945514103,6.78459655001655,6.78459655001655,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2007,Flood,10.4208171386207,9747886187.39393,13.8263195471281,376.223152003876,36.2890774127896,8.68057078513406,46.7098945514103,0.0,20.4806758495246,1.93570171391636,34.67281659388646,60.804,57.122,58.956,1.8925975396006,8.118995633187772,7.817,23.113,44.0,0.011,76.0,0.019,11797813.27,5706.825000000001,19685035.0,7.0,296.0,26755.0,3480.0,0.0,73230.0,13.168,73.344,11.149,35.109,55.722,69.011,33.883,7.86,9.956,7.578,7.38,14.091,6.141,10.337,7.341,7.817,13.746,9.362,10.098,20464923.0,25909852.0,12853489.0,13056362.0,6151869.0,23.74335831790934,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.04469861558937436,5.35740324748592,5.35740324748592,46.7098945514103,46.7098945514103,6.78459655001655,6.78459655001655,8.118995633187772,8.118995633187772,0.2871612584713444,37.19828476864757,-25.868260274168904
Afghanistan,2008,Drought,10.4208171386207,10109297047.5432,3.92498381999467,381.73323802844,36.2890774127896,26.4186641547444,46.7098945514103,0.0,21.2121323521857,0.45536044478174,34.67281659388646,61.428,57.984,59.708,2.18654618162979,8.118995633187772,7.878,23.32,44.0,0.011,76.0,0.019,9853121.8,5885.930555555556,23429689.0,1.0,0.0,280000.0,0.0,0.0,58585.04,13.402,73.104,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,20929119.0,26482622.0,13131734.0,13350888.0,6364912.0,24.034296906099403,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.03313610972953309,13.8263195471281,5.35740324748592,46.7098945514103,46.7098945514103,8.68057078513406,6.78459655001655,8.118995633187772,8.118995633187772,0.2871612584713444,1.4645791985994583,-25.868260274168904
Afghanistan,2008,Epidemic,10.4208171386207,10109297047.5432,3.92498381999467,381.73323802844,36.2890774127896,26.4186641547444,46.7098945514103,0.0,21.2121323521857,0.45536044478174,34.67281659388646,61.428,57.984,59.708,2.18654618162979,8.118995633187772,7.878,23.32,44.0,0.011,76.0,0.019,9853121.8,5885.930555555556,23429689.0,1.0,17.0,1100.0,0.0,0.0,43940.08,13.402,73.104,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,20929119.0,26482622.0,13131734.0,13350888.0,6364912.0,24.034296906099403,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.03313610972953309,3.92498381999467,13.8263195471281,46.7098945514103,46.7098945514103,26.4186641547444,8.68057078513406,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2008,Extreme temperature,10.4208171386207,10109297047.5432,3.92498381999467,381.73323802844,36.2890774127896,26.4186641547444,46.7098945514103,0.0,21.2121323521857,0.45536044478174,34.67281659388646,61.428,57.984,59.708,2.18654618162979,8.118995633187772,7.878,23.32,44.0,0.011,76.0,0.019,9853121.8,5885.930555555556,23429689.0,1.0,1317.0,170502.0,0.0,0.0,29295.119999999995,13.402,73.104,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,20929119.0,26482622.0,13131734.0,13350888.0,6364912.0,24.034296906099403,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.03313610972953309,3.92498381999467,3.92498381999467,46.7098945514103,46.7098945514103,26.4186641547444,26.4186641547444,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2008,Flood,10.4208171386207,10109297047.5432,3.92498381999467,381.73323802844,36.2890774127896,26.4186641547444,46.7098945514103,0.0,21.2121323521857,0.45536044478174,34.67281659388646,61.428,57.984,59.708,2.18654618162979,8.118995633187772,7.878,23.32,44.0,0.011,76.0,0.019,9853121.8,5885.930555555556,23429689.0,1.0,0.0,1000.0,180.0,0.0,14650.159999999996,13.402,73.104,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,20929119.0,26482622.0,13131734.0,13350888.0,6364912.0,24.034296906099403,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.03313610972953309,3.92498381999467,3.92498381999467,46.7098945514103,46.7098945514103,26.4186641547444,26.4186641547444,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2009,Earthquake,10.4208171386207,12416152732.0567,21.3905283926492,452.053705477043,36.2890774127896,0.0,46.7098945514103,2.23601941932175,20.0367248536922,0.45188914562189,34.67281659388646,61.791,58.681,60.248,3.64638090813246,8.118995633187772,7.754,23.528,0.0,0.0,0.0,0.0,12802617.6,7010.525,24543193.0,1.0,22.0,0.0,3250.0,0.0,5.2,13.694,72.982,11.869,33.0255,55.865,68.2328,34.313,7.86,9.956,7.578,7.38,14.091,6.141,10.243,7.264,7.754,13.539,9.252,10.008,21415593.0,27466100.0,13612943.0,13853157.0,6588738.0,23.988618697230404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.05702780279750408,3.92498381999467,3.92498381999467,46.7098945514103,46.7098945514103,26.4186641547444,26.4186641547444,8.118995633187772,8.118995633187772,0.2871612584713444,18.42136351861612,-25.868260274168904
Afghanistan,2009,Flood,10.4208171386207,12416152732.0567,21.3905283926492,452.053705477043,36.2890774127896,0.0,46.7098945514103,2.23601941932175,20.0367248536922,0.45188914562189,34.67281659388646,61.791,58.681,60.248,3.64638090813246,8.118995633187772,7.754,23.528,0.0,0.0,0.0,0.0,12802617.6,7010.525,24543193.0,3.0,69.0,62500.0,0.0,29243000.0,88520.0,13.694,72.982,11.869,30.942,55.865,67.4546,34.313,7.86,9.956,7.578,7.38,14.091,6.141,10.243,7.264,7.754,13.539,9.252,10.008,21415593.0,27466100.0,13612943.0,13853157.0,6588738.0,23.988618697230404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.05702780279750408,21.3905283926492,3.92498381999467,46.7098945514103,46.7098945514103,0.0,26.4186641547444,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2009,Mass movement (wet),10.4208171386207,12416152732.0567,21.3905283926492,452.053705477043,36.2890774127896,0.0,46.7098945514103,2.23601941932175,20.0367248536922,0.45188914562189,34.67281659388646,61.791,58.681,60.248,3.64638090813246,8.118995633187772,7.754,23.528,0.0,0.0,0.0,0.0,12802617.6,7010.525,24543193.0,1.0,10.0,21.0,0.0,0.0,44262.8,13.694,72.982,11.869,28.858500000000003,55.865,66.6764,34.313,7.86,9.956,7.578,7.38,14.091,6.141,10.243,7.264,7.754,13.539,9.252,10.008,21415593.0,27466100.0,13612943.0,13853157.0,6588738.0,23.988618697230404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.05702780279750408,21.3905283926492,21.3905283926492,46.7098945514103,46.7098945514103,0.0,0.0,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2010,Earthquake,10.4208171386207,15856668555.8336,14.3624414710737,560.621505463146,36.2890774127896,2.17853752389419,46.7098945514103,0.0,15.3334973971382,1.20311798981139,34.67281659388646,62.283,59.097,60.702,2.93468670173474,8.118995633187772,7.753,23.737,0.0,0.0,0.0,0.0,12004076.31,6216.022222222222,27577888.0,1.0,11.0,0.0,1000.0,0.0,5.6,13.983,72.755,12.263,26.775,55.897,65.8982,34.527,7.86,9.956,7.578,7.38,14.091,6.141,10.23,7.255,7.753,13.469,9.222,9.99,21966187.0,28284089.0,14011779.0,14272309.0,6836980.0,24.172530357969105,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.02689001022947753,21.3905283926492,21.3905283926492,46.7098945514103,46.7098945514103,0.0,0.0,8.118995633187772,8.118995633187772,0.2871612584713444,24.016571188490452,-25.868260274168904
Afghanistan,2010,Flood,10.4208171386207,15856668555.8336,14.3624414710737,560.621505463146,36.2890774127896,2.17853752389419,46.7098945514103,0.0,15.3334973971382,1.20311798981139,34.67281659388646,62.283,59.097,60.702,2.93468670173474,8.118995633187772,7.753,23.737,0.0,0.0,0.0,0.0,12004076.31,6216.022222222222,27577888.0,2.0,135.0,45000.0,0.0,0.0,121304.5,13.983,72.755,12.263,24.6915,55.897,65.11999999999999,34.527,7.86,9.956,7.578,7.38,14.091,6.141,10.23,7.255,7.753,13.469,9.222,9.99,21966187.0,28284089.0,14011779.0,14272309.0,6836980.0,24.172530357969105,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.02689001022947753,14.3624414710737,21.3905283926492,46.7098945514103,46.7098945514103,2.17853752389419,0.0,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2010,Mass movement (wet),10.4208171386207,15856668555.8336,14.3624414710737,560.621505463146,36.2890774127896,2.17853752389419,46.7098945514103,0.0,15.3334973971382,1.20311798981139,34.67281659388646,62.283,59.097,60.702,2.93468670173474,8.118995633187772,7.753,23.737,0.0,0.0,0.0,0.0,12004076.31,6216.022222222222,27577888.0,2.0,204.0,0.0,0.0,0.0,101982.0,13.983,72.755,12.263,22.608000000000004,55.897,64.34179999999999,34.527,7.86,9.956,7.578,7.38,14.091,6.141,10.23,7.255,7.753,13.469,9.222,9.99,21966187.0,28284089.0,14011779.0,14272309.0,6836980.0,24.172530357969105,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.02689001022947753,14.3624414710737,14.3624414710737,46.7098945514103,46.7098945514103,2.17853752389419,2.17853752389419,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2011,Drought,10.4208171386207,17805098206.3141,0.426354776777345,606.694676337726,36.2890774127896,11.8041858089129,46.7098945514103,0.0,13.9770517017747,0.293025179616803,34.67281659388646,62.852,59.625,61.25,3.69150308391849,8.118995633187772,7.784,23.948,0.0,0.0,0.0,0.0,10472265.55,6120.325000000001,29278378.0,1.0,0.0,1750000.0,0.0,198026000.0,82659.5,14.265,72.511,12.645,20.524500000000003,55.896,63.5636,34.719,7.86,9.956,7.578,7.38,14.091,6.141,10.253,7.276,7.784,13.441,9.22,10.003,22594126.0,29347708.0,14532542.0,14815165.0,7114473.0,24.242005542647487,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01581904363542329,14.3624414710737,14.3624414710737,46.7098945514103,46.7098945514103,2.17853752389419,2.17853752389419,8.118995633187772,8.118995633187772,0.2871612584713444,8.21823109274369,-25.868260274168904
Afghanistan,2011,Flood,10.4208171386207,17805098206.3141,0.426354776777345,606.694676337726,36.2890774127896,11.8041858089129,46.7098945514103,0.0,13.9770517017747,0.293025179616803,34.67281659388646,62.852,59.625,61.25,3.69150308391849,8.118995633187772,7.784,23.948,0.0,0.0,0.0,0.0,10472265.55,6120.325000000001,29278378.0,2.0,62.0,3000.0,9700.0,0.0,63337.0,14.265,72.511,12.645,18.441000000000003,55.896,62.7854,34.719,7.86,9.956,7.578,7.38,14.091,6.141,10.253,7.276,7.784,13.441,9.22,10.003,22594126.0,29347708.0,14532542.0,14815165.0,7114473.0,24.242005542647487,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01581904363542329,0.426354776777345,14.3624414710737,46.7098945514103,46.7098945514103,11.8041858089129,2.17853752389419,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2011,Storm,10.4208171386207,17805098206.3141,0.426354776777345,606.694676337726,36.2890774127896,11.8041858089129,46.7098945514103,0.0,13.9770517017747,0.293025179616803,34.67281659388646,62.852,59.625,61.25,3.69150308391849,8.118995633187772,7.784,23.948,0.0,0.0,0.0,0.0,10472265.55,6120.325000000001,29278378.0,1.0,21.0,0.0,0.0,0.0,31671.35,14.265,72.511,12.645,16.3575,55.896,62.0072,34.719,7.86,9.956,7.578,7.38,14.091,6.141,10.253,7.276,7.784,13.441,9.22,10.003,22594126.0,29347708.0,14532542.0,14815165.0,7114473.0,24.242005542647487,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01581904363542329,0.426354776777345,0.426354776777345,46.7098945514103,46.7098945514103,11.8041858089129,11.8041858089129,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2012,Earthquake,10.4208171386207,19907329777.5872,12.7522870926697,651.417134470046,36.2890774127896,6.44121280934117,46.7098945514103,0.0,12.9281604362278,0.285440893554571,34.67281659388646,63.344,60.099,61.735,4.04786256315645,8.118995633187772,7.856,24.16,0.0,0.0,0.0,0.0,12672921.74,6185.394444444445,28187212.0,1.0,75.0,2965.0,570.0,0.0,5.7,14.534,72.252,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,23280663.0,30560034.0,15127147.0,15432887.0,7416295.0,24.267954021255346,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01345040747348962,0.426354776777345,0.426354776777345,46.7098945514103,46.7098945514103,11.8041858089129,11.8041858089129,8.118995633187772,8.118995633187772,0.2871612584713444,7.3714934177903535,-25.868260274168904
Afghanistan,2012,Extreme temperature,10.4208171386207,19907329777.5872,12.7522870926697,651.417134470046,36.2890774127896,6.44121280934117,46.7098945514103,0.0,12.9281604362278,0.285440893554571,34.67281659388646,63.344,60.099,61.735,4.04786256315645,8.118995633187772,7.856,24.16,0.0,0.0,0.0,0.0,12672921.74,6185.394444444445,28187212.0,1.0,45.0,0.0,0.0,0.0,0.0,14.534,72.252,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,23280663.0,30560034.0,15127147.0,15432887.0,7416295.0,24.267954021255346,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01345040747348962,12.7522870926697,0.426354776777345,46.7098945514103,46.7098945514103,6.44121280934117,11.8041858089129,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2012,Flood,10.4208171386207,19907329777.5872,12.7522870926697,651.417134470046,36.2890774127896,6.44121280934117,46.7098945514103,0.0,12.9281604362278,0.285440893554571,34.67281659388646,63.344,60.099,61.735,4.04786256315645,8.118995633187772,7.856,24.16,0.0,0.0,0.0,0.0,12672921.74,6185.394444444445,28187212.0,6.0,149.0,48394.0,2445.0,0.0,17958.0,14.534,72.252,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,23280663.0,30560034.0,15127147.0,15432887.0,7416295.0,24.267954021255346,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01345040747348962,12.7522870926697,12.7522870926697,46.7098945514103,46.7098945514103,6.44121280934117,6.44121280934117,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2012,Mass movement (wet),10.4208171386207,19907329777.5872,12.7522870926697,651.417134470046,36.2890774127896,6.44121280934117,46.7098945514103,0.0,12.9281604362278,0.285440893554571,34.67281659388646,63.344,60.099,61.735,4.04786256315645,8.118995633187772,7.856,24.16,0.0,0.0,0.0,0.0,12672921.74,6185.394444444445,28187212.0,3.0,111.0,0.0,0.0,0.0,8981.75,14.534,72.252,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,23280663.0,30560034.0,15127147.0,15432887.0,7416295.0,24.267954021255346,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01345040747348962,12.7522870926697,12.7522870926697,46.7098945514103,46.7098945514103,6.44121280934117,6.44121280934117,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
Afghanistan,2013,Earthquake,10.4208171386207,20146416757.5987,5.60074465863221,637.087099117099,36.2890774127896,7.38577178397855,46.7098945514103,0.0,12.8048363659593,0.239801184405551,34.67281659388646,63.814,60.534,62.188,3.41822667584596,8.118995633187772,7.93,24.373,0.0,0.0,0.0,0.0,12883521.2,6324.802777777778,27238053.0,1.0,18.0,3390.0,0.0,0.0,5.5,15.361,71.422,13.819,17.0875,55.211,61.25375,34.957,7.86,9.956,7.578,7.38,14.091,6.141,10.372,7.384,7.93,13.465,9.269,10.112,23997856.0,31622704.0,15647752.0,15974952.0,7733832.0,24.456580310146787,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01277389167034744,12.7522870926697,12.7522870926697,46.7098945514103,46.7098945514103,6.44121280934117,6.44121280934117,8.118995633187772,8.118995633187772,0.2871612584713444,-2.1998247504811275,-25.868260274168904
Afghanistan,2013,Flood,10.4208171386207,20146416757.5987,5.60074465863221,637.087099117099,36.2890774127896,7.38577178397855,46.7098945514103,0.0,12.8048363659593,0.239801184405551,34.67281659388646,63.814,60.534,62.188,3.41822667584596,8.118995633187772,7.93,24.373,0.0,0.0,0.0,0.0,12883521.2,6324.802777777778,27238053.0,4.0,113.0,17095.0,0.0,0.0,14653.47,15.361,71.422,13.819,19.901,55.211,61.2785,34.957,7.86,9.956,7.578,7.38,14.091,6.141,10.372,7.384,7.93,13.465,9.269,10.112,23997856.0,31622704.0,15647752.0,15974952.0,7733832.0,24.456580310146787,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7098945514103,0.01277389167034744,5.60074465863221,12.7522870926697,46.7098945514103,46.7098945514103,7.38577178397855,6.44121280934117,8.118995633187772,8.118995633187772,0.2871612584713444,0.0,-25.868260274168904
